WorkerId,AssignmentId,AssignmentStatus,WorkTimeInSeconds,List,PresentationOrder,Section,Item,Condition,Factor1,Factor2,Factor3,field_1,Choice,useragent,english,foreignlang,numanswered
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,3,target,5,animate-v,animate,v,,The crowd balanced the daredevil on the rope.,0,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,4,filler,20,grammatical,grammatical,,,The magician made the rabbit vanish into thin air.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,5,target,6,inanimate-make-v,inanimate,make,v,The rider made the bike lean against the wall.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,6,filler,23,grammatical,grammatical,,,The mother bounced the baby on the trampoline.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,7,filler,11,ungrammatical,ungrammatical,,,The programmer updated the computer the software.,0,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,8,target,9,animate-v,animate,v,,The negotiator laid the robber on the floor.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,9,filler,3,ungrammatical,ungrammatical,,,The photographer made the model smile a sandwich.,0,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,10,target,1,animate-v,animate,v,,The captain sailed the sailor in the race.,0,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,11,filler,7,ungrammatical,ungrammatical,,,The seamstress fell the button to the floor.,0,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,12,target,17,animate-v,animate,v,,The bully sank the swimmer to the bottom.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,13,filler,9,ungrammatical,ungrammatical,,,The boy colored the crayon a picture.,0,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,14,target,14,inanimate-make-v,inanimate,make,v,The coach made the ice pack freeze before the game.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,15,filler,13,grammatical,grammatical,,,The police protected the witness from the mafia.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,16,filler,21,grammatical,grammatical,,,The assistant developed the film in the darkroom.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,17,target,21,animate-v,animate,v,,The magician burst the assistant out of a box.,0,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,18,filler,15,grammatical,grammatical,,,The politician hid the mistress from his wife.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,19,target,2,inanimate-make-v,inanimate,make,v,The programmer made the code run on the new computer.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,20,filler,17,grammatical,grammatical,,,The bully pushed the boy around in the yard.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,21,filler,12,ungrammatical,ungrammatical,,,The artist made the camera use in black and white.,0,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,22,target,8,animate-make-v,animate,make,v,The nurse made the patient rest in bed.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,23,filler,2,ungrammatical,ungrammatical,,,The councilor made the student skip the road.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,24,target,16,animate-make-v,animate,make,v,The prankster made the girl slip on the floor.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,25,filler,19,grammatical,grammatical,,,The carpenter broke the wall into several pieces.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,26,target,4,animate-make-v,animate,make,v,The police made the suspect stand in a line up.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,27,filler,24,grammatical,grammatical,,,The teacher made his student read the note to the whole class.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,28,target,15,inanimate-v,inanimate,v,,The woman snapped the purse shut angrily.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,29,filler,6,ungrammatical,ungrammatical,,,The manager made the receptionist greet some the cats.,0,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,30,target,7,inanimate-v,inanimate,v,,The player swung the bat too early.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,31,filler,1,ungrammatical,ungrammatical,,,The teacher played the girl with the doll.,0,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,32,target,11,inanimate-v,inanimate,v,,The sculptor bent the wire in half.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,33,filler,16,grammatical,grammatical,,,The police made the crowd scatter using fire hoses.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,34,target,13,animate-v,animate,v,,The amateur wrestler collapsed the champion to the floor.,0,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,35,filler,8,ungrammatical,ungrammatical,,,The farmer made the apple eat the cat.,0,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,36,filler,22,grammatical,grammatical,,,The mechanic made his apprentice take the car apart.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,37,target,20,animate-make-v,animate,make,v,The instructor made the boy float in the pool.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,38,filler,14,grammatical,grammatical,,,The principal made the boy stay after class.,1,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,39,filler,5,ungrammatical,ungrammatical,,,The girl learned the pony a new trick.,0,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,40,target,10,inanimate-make-v,inanimate,make,v,The mailman made the letter slide under the door.,0,,,0,
A2NFKOH8HAAL1P,3Z4XG4ZF48RS5DXT6E2FSTISOK18X2,Submitted,1689,1,41,filler,10,ungrammatical,ungrammatical,,,The waiter made the glass empty of wine.,0,,,0,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,1,filler,9,ungrammatical,ungrammatical,,,The boy colored the crayon a picture.,0,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,2,filler,13,grammatical,grammatical,,,The police protected the witness from the mafia.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,3,target,2,inanimate-v,inanimate,v,,The programmer ran the code on the new computer.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,4,filler,3,ungrammatical,ungrammatical,,,The photographer made the model smile a sandwich.,0,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,5,filler,22,grammatical,grammatical,,,The mechanic made his apprentice take the car apart.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,6,target,7,animate-make-v,animate,make,v,The trainer made the monkey swing from a branch.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,7,filler,21,grammatical,grammatical,,,The assistant developed the film in the darkroom.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,8,target,1,inanimate-make-v,inanimate,make,v,The seaman made the boat sail every day.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,9,filler,17,grammatical,grammatical,,,The bully pushed the boy around in the yard.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,10,target,4,animate-v,animate,v,,The police stood the suspect in a line up.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,11,filler,2,ungrammatical,ungrammatical,,,The councilor made the student skip the road.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,12,target,8,animate-v,animate,v,,The nurse rested the patient in bed.,0,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,13,filler,7,ungrammatical,ungrammatical,,,The seamstress fell the button to the floor.,0,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,14,filler,16,grammatical,grammatical,,,The police made the crowd scatter using fire hoses.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,15,target,14,inanimate-v,inanimate,v,,The coach froze the ice pack before the game.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,16,filler,8,ungrammatical,ungrammatical,,,The farmer made the apple eat the cat.,0,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,17,target,5,inanimate-make-v,inanimate,make,v,The clown made the spoon balance on his nose.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,18,filler,23,grammatical,grammatical,,,The mother bounced the baby on the trampoline.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,19,target,9,inanimate-make-v,inanimate,make,v,The worker made the plank lie on its side.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,20,filler,18,grammatical,grammatical,,,The flight attendant made the businessman fly economy.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,21,target,17,inanimate-make-v,inanimate,make,v,The torpedo made the battleship sink in the harbor.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,22,filler,11,ungrammatical,ungrammatical,,,The programmer updated the computer the software.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,23,target,11,animate-make-v,animate,make,v,The coach made the gymnast bend backwards.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,24,filler,6,ungrammatical,ungrammatical,,,The manager made the receptionist greet some the cats.,0,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,25,target,13,inanimate-make-v,inanimate,make,v,The mother made the stroller collapse on the bus.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,26,filler,19,grammatical,grammatical,,,The carpenter broke the wall into several pieces.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,27,target,16,animate-v,animate,v,,The prankster slipped the girl on the floor.,0,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,28,filler,20,grammatical,grammatical,,,The magician made the rabbit vanish into thin air.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,29,filler,4,ungrammatical,ungrammatical,,,The interrogator confessed the felon to the crime.,0,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,30,filler,14,grammatical,grammatical,,,The principal made the boy stay after class.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,31,filler,1,ungrammatical,ungrammatical,,,The teacher played the girl with the doll.,0,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,32,target,10,inanimate-v,inanimate,v,,The mailman slid the letter under the door.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,33,filler,10,ungrammatical,ungrammatical,,,The waiter made the glass empty of wine.,0,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,34,target,15,animate-make-v,animate,make,v,The tutor made the pupil snap out of a dream.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,35,filler,5,ungrammatical,ungrammatical,,,The girl learned the pony a new trick.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,36,target,20,animate-v,animate,v,,The instructor floated the boy in the pool.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,37,filler,12,ungrammatical,ungrammatical,,,The artist made the camera use in black and white.,0,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,38,target,21,inanimate-make-v,inanimate,make,v,The clown made the balloon burst with a pin.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,39,filler,15,grammatical,grammatical,,,The politician hid the mistress from his wife.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,40,target,6,inanimate-v,inanimate,v,,The rider leaned the bike against the wall.,1,,1,1,
A118DWOXWSI8VC,30JNVC0OR9K1PRXAN41TBYFYU04QH2,Submitted,147,2,41,filler,24,grammatical,grammatical,,,The teacher made his student read the note to the whole class.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,1,filler,9,ungrammatical,ungrammatical,,,The boy colored the crayon a picture.,0,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,2,filler,13,grammatical,grammatical,,,The police protected the witness from the mafia.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,3,target,2,inanimate-v,inanimate,v,,The programmer ran the code on the new computer.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,4,filler,3,ungrammatical,ungrammatical,,,The photographer made the model smile a sandwich.,0,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,5,filler,22,grammatical,grammatical,,,The mechanic made his apprentice take the car apart.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,6,target,7,animate-make-v,animate,make,v,The trainer made the monkey swing from a branch.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,7,filler,21,grammatical,grammatical,,,The assistant developed the film in the darkroom.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,8,target,1,inanimate-make-v,inanimate,make,v,The seaman made the boat sail every day.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,9,filler,17,grammatical,grammatical,,,The bully pushed the boy around in the yard.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,10,target,4,animate-v,animate,v,,The police stood the suspect in a line up.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,11,filler,2,ungrammatical,ungrammatical,,,The councilor made the student skip the road.,0,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,12,target,8,animate-v,animate,v,,The nurse rested the patient in bed.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,13,filler,7,ungrammatical,ungrammatical,,,The seamstress fell the button to the floor.,0,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,14,filler,16,grammatical,grammatical,,,The police made the crowd scatter using fire hoses.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,15,target,14,inanimate-v,inanimate,v,,The coach froze the ice pack before the game.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,16,filler,8,ungrammatical,ungrammatical,,,The farmer made the apple eat the cat.,0,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,17,target,5,inanimate-make-v,inanimate,make,v,The clown made the spoon balance on his nose.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,18,filler,23,grammatical,grammatical,,,The mother bounced the baby on the trampoline.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,19,target,9,inanimate-make-v,inanimate,make,v,The worker made the plank lie on its side.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,20,filler,18,grammatical,grammatical,,,The flight attendant made the businessman fly economy.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,21,target,17,inanimate-make-v,inanimate,make,v,The torpedo made the battleship sink in the harbor.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,22,filler,11,ungrammatical,ungrammatical,,,The programmer updated the computer the software.,0,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,23,target,11,animate-make-v,animate,make,v,The coach made the gymnast bend backwards.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,24,filler,6,ungrammatical,ungrammatical,,,The manager made the receptionist greet some the cats.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,25,target,13,inanimate-make-v,inanimate,make,v,The mother made the stroller collapse on the bus.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,26,filler,19,grammatical,grammatical,,,The carpenter broke the wall into several pieces.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,27,target,16,animate-v,animate,v,,The prankster slipped the girl on the floor.,0,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,28,filler,20,grammatical,grammatical,,,The magician made the rabbit vanish into thin air.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,29,filler,4,ungrammatical,ungrammatical,,,The interrogator confessed the felon to the crime.,0,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,30,filler,14,grammatical,grammatical,,,The principal made the boy stay after class.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,31,filler,1,ungrammatical,ungrammatical,,,The teacher played the girl with the doll.,0,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,32,target,10,inanimate-v,inanimate,v,,The mailman slid the letter under the door.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,33,filler,10,ungrammatical,ungrammatical,,,The waiter made the glass empty of wine.,0,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,34,target,15,animate-make-v,animate,make,v,The tutor made the pupil snap out of a dream.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,35,filler,5,ungrammatical,ungrammatical,,,The girl learned the pony a new trick.,0,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,36,target,20,animate-v,animate,v,,The instructor floated the boy in the pool.,0,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,37,filler,12,ungrammatical,ungrammatical,,,The artist made the camera use in black and white.,0,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,38,target,21,inanimate-make-v,inanimate,make,v,The clown made the balloon burst with a pin.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,39,filler,15,grammatical,grammatical,,,The politician hid the mistress from his wife.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,40,target,6,inanimate-v,inanimate,v,,The rider leaned the bike against the wall.,1,,1,1,
A1OUPSQ8EGXXZG,32AT8R96GL9I7TI7F7XXPDJP6X8USF,Submitted,267,2,41,filler,24,grammatical,grammatical,,,The teacher made his student read the note to the whole class.,1,,1,1,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,1,filler,9,ungrammatical,ungrammatical,,,The boy colored the crayon a picture.,0,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,2,filler,13,grammatical,grammatical,,,The police protected the witness from the mafia.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,3,target,2,inanimate-v,inanimate,v,,The programmer ran the code on the new computer.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,4,filler,3,ungrammatical,ungrammatical,,,The photographer made the model smile a sandwich.,0,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,5,filler,22,grammatical,grammatical,,,The mechanic made his apprentice take the car apart.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,6,target,7,animate-make-v,animate,make,v,The trainer made the monkey swing from a branch.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,7,filler,21,grammatical,grammatical,,,The assistant developed the film in the darkroom.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,8,target,1,inanimate-make-v,inanimate,make,v,The seaman made the boat sail every day.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,9,filler,17,grammatical,grammatical,,,The bully pushed the boy around in the yard.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,10,target,4,animate-v,animate,v,,The police stood the suspect in a line up.,0,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,11,filler,2,ungrammatical,ungrammatical,,,The councilor made the student skip the road.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,12,target,8,animate-v,animate,v,,The nurse rested the patient in bed.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,13,filler,7,ungrammatical,ungrammatical,,,The seamstress fell the button to the floor.,0,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,14,filler,16,grammatical,grammatical,,,The police made the crowd scatter using fire hoses.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,15,target,14,inanimate-v,inanimate,v,,The coach froze the ice pack before the game.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,16,filler,8,ungrammatical,ungrammatical,,,The farmer made the apple eat the cat.,0,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,17,target,5,inanimate-make-v,inanimate,make,v,The clown made the spoon balance on his nose.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,18,filler,23,grammatical,grammatical,,,The mother bounced the baby on the trampoline.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,19,target,9,inanimate-make-v,inanimate,make,v,The worker made the plank lie on its side.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,20,filler,18,grammatical,grammatical,,,The flight attendant made the businessman fly economy.,0,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,21,target,17,inanimate-make-v,inanimate,make,v,The torpedo made the battleship sink in the harbor.,1,,1,0,
A2A3HUY3YYKG2C,36ZN444YTRYY0AVEE9RAM5LDFDHOI3,Submitted,598,2,22,filler,11,ungrammatical,ungrammatical,,,The programmer updated the computer the software.,1,,1,0,
